step,removed_node,normalized_efficiency,percent_remaining,removal_time_seconds
0,,1.0,100.0,0.0
1,22.0,0.874258430354047,99.82142857142857,16.8993
2,36.0,0.8179271007230254,99.64285714285714,18.5963
3,237.0,0.7635840622775514,99.46428571428572,18.0928
4,164.0,0.6875385774522412,99.28571428571429,17.9579
5,172.0,0.5436051690307843,99.10714285714286,9.2257
6,15.0,0.5127360553107168,98.92857142857143,9.4051
7,105.0,0.4921413726704169,98.75,8.7826
8,113.0,0.4222893532125583,98.57142857142858,6.4082
9,255.0,0.3713938034066811,98.39285714285715,5.7479
10,120.0,0.353486739346976,98.21428571428571,4.8827
11,230.0,0.33781302208077396,98.03571428571428,4.852
12,126.0,0.3148705364411649,97.85714285714285,4.6976
13,177.0,0.2796746648181135,97.67857142857143,4.2724
14,39.0,0.250154300971162,97.5,3.3487
15,77.0,0.23868930399444008,97.32142857142857,3.5429
16,85.0,0.22511644193110467,97.14285714285714,3.2578
17,13.0,0.22116679119377097,96.96428571428571,3.3691
18,344.0,0.2095062064644915,96.78571428571429,3.3142
19,327.0,0.20319024671811506,96.60714285714286,3.3982
20,26.0,0.18579326943535288,96.42857142857143,2.478
21,228.0,0.17204844326706145,96.25,2.5567
22,94.0,0.1656309531171379,96.07142857142857,2.6688
23,38.0,0.15516898052833233,95.89285714285715,2.2631
24,174.0,0.1444536509707718,95.71428571428572,2.399
25,160.0,0.14002413407629521,95.53571428571429,2.3055
26,29.0,0.13353409359111865,95.35714285714285,2.2993
27,0.0,0.12990660884844968,95.17857142857142,2.2234
28,314.0,0.12847368450743568,95.0,2.0725
29,115.0,0.12564048560620197,94.82142857142857,2.2591
30,88.0,0.12181345363333239,94.64285714285714,2.0712
31,384.0,0.11955545476263926,94.46428571428571,2.0957
32,292.0,0.11695324067049195,94.28571428571428,2.0911
33,188.0,0.11439523393733528,94.10714285714286,2.0064
34,408.0,0.11123375752810473,93.92857142857143,1.9006
35,430.0,0.10959136994457779,93.75,2.0683
36,268.0,0.10593021973277499,93.57142857142857,1.9616
37,45.0,0.10371079298158994,93.39285714285714,1.8935
38,55.0,0.10220578674175995,93.21428571428572,1.8767
39,64.0,0.09990818676690358,93.03571428571429,1.9141
40,232.0,0.09812101880038086,92.85714285714286,1.9006
41,362.0,0.09585506687815984,92.67857142857143,1.6815
42,151.0,0.09228989553249234,92.5,1.7916
43,308.0,0.09144460043838351,92.32142857142858,1.8442
44,166.0,0.0896632078373555,92.14285714285715,1.8009
45,21.0,0.08821802101055379,91.96428571428571,1.8861
46,81.0,0.08674425534845168,91.78571428571428,1.6492
47,109.0,0.08530219469960361,91.60714285714285,1.6271
48,185.0,0.08353279942481735,91.42857142857143,1.71
49,345.0,0.08194861940958563,91.25,1.4378
50,452.0,0.0809778003980501,91.07142857142857,1.5032
51,235.0,0.07972975240302486,90.89285714285714,1.5607
52,207.0,0.07817411474434786,90.71428571428571,1.5244
53,321.0,0.0777559813309996,90.53571428571429,1.6408
54,250.0,0.0761324152608337,90.35714285714286,1.7062
55,261.0,0.07435070118954722,90.17857142857143,1.6525
56,333.0,0.07328238150821124,90.0,1.4565
57,132.0,0.07235002902680833,89.82142857142857,1.5687
58,150.0,0.07138313335014097,89.64285714285715,1.607
59,487.0,0.07020784235007445,89.46428571428572,1.4087
60,288.0,0.06910889484051988,89.28571428571429,1.5218
61,468.0,0.06863513990676853,89.10714285714285,1.5657
62,529.0,0.06812427050691304,88.92857142857142,1.5097
63,97.0,0.06728302365213537,88.75,1.353
64,167.0,0.0667784172079451,88.57142857142857,1.2129
65,182.0,0.06574434448588413,88.39285714285714,1.2745
66,222.0,0.0647609928143697,88.21428571428571,1.2745
67,194.0,0.06275012618062405,88.03571428571428,1.1836
68,306.0,0.062297358647140484,87.85714285714286,1.2654
69,313.0,0.06190401712530451,87.67857142857143,1.3531
70,118.0,0.061517547780111356,87.5,1.1759
71,538.0,0.0612550454138327,87.32142857142857,1.2664
72,68.0,0.059829151168493654,87.14285714285714,1.3288
73,155.0,0.058455131571688,86.96428571428572,1.2414
74,241.0,0.05662622518647074,86.78571428571429,1.3497
75,379.0,0.0558527808571566,86.60714285714286,1.3291
76,412.0,0.05467237083285992,86.42857142857143,1.4034
77,458.0,0.05453181555773512,86.25,1.2308
78,478.0,0.05384824049487702,86.07142857142858,1.3692
79,501.0,0.052783052061481615,85.89285714285715,1.326
80,506.0,0.052202085537896015,85.71428571428572,1.4149
81,49.0,0.05180856830187934,85.53571428571428,1.2095
82,63.0,0.05157869409027746,85.35714285714285,1.3026
83,448.0,0.051299636525319506,85.17857142857143,1.3474
84,4.0,0.050965113350071034,85.0,1.1782
85,33.0,0.04880677881018532,84.82142857142857,1.2959
86,298.0,0.04852796722168924,84.64285714285714,1.2484
87,349.0,0.04784157333972805,84.46428571428571,1.2476
88,371.0,0.047108272492279994,84.28571428571429,1.248
89,423.0,0.04638189859737622,84.10714285714286,1.1092
90,436.0,0.04604868878160654,83.92857142857143,1.1888
91,521.0,0.04468340801420487,83.75,1.1743
92,203.0,0.04403952739136767,83.57142857142857,1.2032
93,58.0,0.04390630422919252,83.39285714285715,1.1974
94,210.0,0.04337419610422761,83.21428571428572,1.2111
95,264.0,0.04259959188269224,83.03571428571428,1.0655
96,282.0,0.04238482502686164,82.85714285714285,1.1613
97,317.0,0.042241452398060785,82.67857142857142,1.2444
98,336.0,0.041679798582658904,82.5,1.1127
99,387.0,0.04131601973818763,82.32142857142857,1.2315
100,444.0,0.041154069957654894,82.14285714285714,1.0576
