step,removed_node,normalized_efficiency,percent_remaining,removal_time_seconds
0,,1.0,100.0,0.0
1,9.0,0.8991382566597751,99.74358974358975,2.5397
2,52.0,0.7544450866891823,99.48717948717949,2.1053
3,90.0,0.6947254600402055,99.23076923076923,1.9451
4,3.0,0.5030512924591368,98.97435897435898,1.2554
5,116.0,0.41715396107077735,98.71794871794873,0.7957
6,147.0,0.39912119237143123,98.46153846153847,0.8411
7,180.0,0.36317451877020174,98.2051282051282,0.7279
8,40.0,0.33770254966872915,97.94871794871794,0.6074
9,110.0,0.2908097022985737,97.6923076923077,0.5744
10,75.0,0.2663474565763444,97.43589743589743,0.4537
11,64.0,0.24099252018350106,97.17948717948718,0.4678
12,193.0,0.22802301875617326,96.92307692307692,0.3848
13,45.0,0.2163050920593325,96.66666666666667,0.4268
14,66.0,0.20474207459357008,96.41025641025641,0.3597
15,115.0,0.19403561772622654,96.15384615384616,0.3596
16,241.0,0.1830062419314556,95.8974358974359,0.3783
17,96.0,0.16566565101362182,95.64102564102565,0.3106
18,34.0,0.1566607844864511,95.38461538461537,0.3045
19,84.0,0.15040049600107336,95.12820512820512,0.3698
20,4.0,0.14545071504264867,94.87179487179486,0.2978
21,58.0,0.13678449975203288,94.61538461538461,0.2791
22,69.0,0.13257592635405682,94.35897435897435,0.2589
23,104.0,0.12811240024226264,94.1025641025641,0.3007
24,108.0,0.1246985797064197,93.84615384615384,0.2506
25,33.0,0.12105441983757105,93.58974358974359,0.2455
26,92.0,0.11724596614686944,93.33333333333333,0.2858
27,155.0,0.1140545951603143,93.07692307692308,0.2358
28,6.0,0.10945990472280157,92.82051282051282,0.2726
29,24.0,0.1009834519695416,92.56410256410257,0.2199
30,47.0,0.09908296038288412,92.3076923076923,0.2653
31,112.0,0.096736655669136,92.05128205128206,0.2186
32,8.0,0.09358235607772873,91.7948717948718,0.2179
33,7.0,0.08991417785317372,91.53846153846153,0.2527
34,372.0,0.08813278596579219,91.28205128205128,0.2111
35,111.0,0.08512296191899925,91.02564102564102,0.2075
36,114.0,0.08281075305721533,90.76923076923077,0.2514
37,0.0,0.07903064823148646,90.51282051282051,0.2289
38,65.0,0.07714756150173957,90.25641025641026,0.2004
39,13.0,0.07550095910351279,90.0,0.2422
40,77.0,0.07253218163154126,89.74358974358975,0.1996
41,280.0,0.07106839324422116,89.48717948717949,0.192
42,67.0,0.06972842593731102,89.23076923076923,0.1871
43,56.0,0.06703228979970936,88.97435897435896,0.2248
44,323.0,0.06626579269175219,88.71794871794872,0.1831
45,185.0,0.06497648676190185,88.46153846153845,0.2296
46,1.0,0.06211914335582932,88.2051282051282,0.1794
47,117.0,0.06106656796803134,87.94871794871794,0.1777
48,153.0,0.05952727069084874,87.6923076923077,0.1747
49,169.0,0.058270672791462516,87.43589743589743,0.2156
50,319.0,0.057179706367689105,87.17948717948718,0.1766
51,39.0,0.05581827759784216,86.92307692307692,0.1743
52,89.0,0.05502455559057052,86.66666666666667,0.2191
53,100.0,0.05402885797278492,86.41025641025641,0.1747
54,217.0,0.052716878261520814,86.15384615384616,0.1705
55,326.0,0.0519783447248078,85.8974358974359,0.2124
56,161.0,0.05089699341127772,85.64102564102565,0.1709
57,175.0,0.04998782545485181,85.38461538461539,0.1698
58,332.0,0.04920191271371702,85.12820512820512,0.1674
59,367.0,0.04859768735883051,84.87179487179488,0.2089
60,17.0,0.04790164043086098,84.61538461538461,0.1671
61,267.0,0.04728612273947775,84.35897435897436,0.215
62,295.0,0.04669362238922003,84.1025641025641,0.1725
63,361.0,0.04580010429936056,83.84615384615385,0.1638
64,10.0,0.04520274346741474,83.58974358974359,0.1632
65,27.0,0.04323082420293606,83.33333333333334,0.2015
66,55.0,0.04255203916972417,83.07692307692307,0.158
67,105.0,0.04145379768243052,82.82051282051282,0.1567
68,113.0,0.04099146520668653,82.56410256410255,0.1526
69,125.0,0.03935362677804456,82.3076923076923,0.1951
70,248.0,0.03886719289096134,82.05128205128204,0.1572
71,345.0,0.03831331169208417,81.7948717948718,0.1506
72,376.0,0.03787794838005553,81.53846153846153,0.1493
73,385.0,0.03727654978249895,81.28205128205128,0.2001
74,22.0,0.035906421351029484,81.02564102564102,0.1731
75,2.0,0.03454075198435886,80.76923076923077,0.1642
76,61.0,0.03374129771419147,80.51282051282051,0.1586
77,72.0,0.033387008419705315,80.25641025641026,0.1541
78,83.0,0.03223888599445422,80.0,0.1885
79,95.0,0.03163768012439259,79.74358974358975,0.1442
80,149.0,0.03058988888714845,79.48717948717949,0.1386
81,158.0,0.030243237012731124,79.23076923076923,0.1814
82,172.0,0.029716816554414428,78.97435897435898,0.1391
83,196.0,0.02877797282970306,78.71794871794872,0.1832
84,259.0,0.02730254257100054,78.46153846153847,0.1399
85,300.0,0.027005851116028098,78.2051282051282,0.1396
86,303.0,0.026700173999055964,77.94871794871796,0.1423
87,337.0,0.026416006509607036,77.6923076923077,0.1543
88,356.0,0.02592479213222596,77.43589743589745,0.1946
89,191.0,0.025173725406657178,77.17948717948718,0.1482
90,36.0,0.024532044710440813,76.92307692307692,0.1379
91,42.0,0.024316588522452044,76.66666666666666,0.1795
92,49.0,0.024043236417554584,76.41025641025641,0.1362
93,79.0,0.02364939780587932,76.15384615384615,0.1329
94,86.0,0.023321751489939514,75.8974358974359,0.1312
95,102.0,0.023103905683989807,75.64102564102564,0.1758
96,121.0,0.02293314692365256,75.38461538461539,0.134
97,133.0,0.021920529891535815,75.12820512820512,0.1339
98,142.0,0.021472448367352095,74.87179487179488,0.1306
