step,removed_node,normalized_efficiency,percent_remaining,removal_time_seconds
0,,1.0,100.0,0.0
1,7.0,0.9984133328828753,99.82078853046595,19.0769
2,6.0,0.9967743444555978,99.6415770609319,18.8562
3,5.0,0.9950458504719458,99.46236559139786,18.5844
4,4.0,0.9932933945051327,99.2831541218638,18.6205
5,3.0,0.9915149983759033,99.10394265232975,18.4707
6,2.0,0.9897091154460672,98.9247311827957,18.4477
7,1.0,0.9878803122947051,98.74551971326166,18.479
8,8.0,0.9853842249821761,98.56630824372759,18.6723
9,9.0,0.9828385380367274,98.38709677419355,18.6738
10,10.0,0.9802193380946416,98.2078853046595,18.4714
11,11.0,0.9775420577380962,98.02867383512545,18.4422
12,12.0,0.9748190753663023,97.84946236559139,18.0912
13,61.0,0.9728210983287123,97.67025089605734,18.3711
14,62.0,0.9707843702525818,97.4910394265233,18.2712
15,89.0,0.9694104306147923,97.31182795698925,17.8158
16,90.0,0.9680278859444926,97.1326164874552,18.4604
17,91.0,0.9666470947085816,96.95340501792114,18.0426
18,92.0,0.9651882524410049,96.7741935483871,18.1633
19,93.0,0.9636612201640363,96.59498207885304,18.0978
20,134.0,0.9611017219469132,96.415770609319,17.7293
21,140.0,0.9590704401196422,96.23655913978494,18.0564
22,141.0,0.9570331329436698,96.05734767025089,17.6793
23,142.0,0.954993199766653,95.87813620071685,18.0789
24,285.0,0.9528853450937949,95.6989247311828,17.5523
25,342.0,0.9503635390093537,95.51971326164875,17.843
26,343.0,0.9477800353364538,95.3405017921147,17.7416
27,358.0,0.9454532931193654,95.16129032258065,17.5653
28,359.0,0.9430606151634674,94.98207885304659,17.6491
29,360.0,0.9406486830783394,94.80286738351255,17.3861
30,361.0,0.9382034495592873,94.6236559139785,17.701
31,372.0,0.9359775417084003,94.44444444444444,17.5261
32,63.0,0.9331337180487662,94.26523297491039,17.1147
33,375.0,0.9308563799088372,94.08602150537635,17.4817
34,374.0,0.9285053004639499,93.9068100358423,17.0802
35,373.0,0.9261121508519513,93.72759856630825,17.2638
36,421.0,0.9237619575592235,93.5483870967742,17.534
37,422.0,0.9213017139217777,93.36917562724014,17.0276
38,441.0,0.9195272641337626,93.1899641577061,17.1393
39,440.0,0.9177129526728,93.01075268817205,16.9903
40,455.0,0.9160211770246365,92.831541218638,16.9747
41,212.0,0.9134865475090104,92.65232974910394,16.9202
42,211.0,0.9108945934298088,92.47311827956989,17.1563
43,210.0,0.9082587123372611,92.29390681003584,16.6305
44,209.0,0.905640473075022,92.1146953405018,16.8925
45,208.0,0.9030419395877921,91.93548387096774,16.8499
46,207.0,0.9003274193107903,91.75627240143369,16.8342
47,206.0,0.8975961590738595,91.57706093189965,16.5087
48,205.0,0.8948890943133943,91.39784946236558,16.8038
