step,removed_node,normalized_efficiency,percent_remaining,removal_time_seconds
0,,1.0,100.0,0.0
1,60.0,0.9901873456293172,99.74358974358975,2.8781
2,205.0,0.9682958565091007,99.48717948717949,2.6096
3,374.0,0.965522494693359,99.23076923076923,2.8946
4,92.0,0.9592213952431019,98.97435897435898,2.6308
5,339.0,0.9563603871031784,98.71794871794873,2.7424
6,85.0,0.9464422292017389,98.46153846153847,2.9136
7,253.0,0.9404823185647322,98.2051282051282,2.6295
8,171.0,0.9323592396147263,97.94871794871794,2.7063
9,365.0,0.9277754303196737,97.6923076923077,2.8458
10,236.0,0.9019297105507793,97.43589743589743,2.6014
11,121.0,0.8968766164783016,97.17948717948718,2.7004
12,208.0,0.8847774787297843,96.92307692307692,2.6837
13,370.0,0.8713656908098553,96.66666666666667,2.6201
14,151.0,0.8569285216447047,96.41025641025641,2.6275
15,113.0,0.8571542609705546,96.15384615384616,2.7938
16,172.0,0.8525137501703582,95.8974358974359,2.5229
17,303.0,0.8459622078284721,95.64102564102565,2.6249
18,309.0,0.8200961844057659,95.38461538461537,2.5791
19,277.0,0.798753028791526,95.12820512820512,2.3803
20,256.0,0.785345535162208,94.87179487179486,2.3711
21,317.0,0.7793843100549667,94.61538461538461,2.2057
22,142.0,0.7594216454681926,94.35897435897435,2.3827
23,382.0,0.7365338394425744,94.1025641025641,2.3972
24,8.0,0.6892740105872528,93.84615384615384,2.2793
25,4.0,0.6671752140447565,93.58974358974359,2.5388
26,243.0,0.6354893659088423,93.33333333333333,2.2088
27,375.0,0.6332561952962082,93.07692307692308,2.3368
28,183.0,0.6241247079451286,92.82051282051282,2.1498
29,155.0,0.6179149686887687,92.56410256410257,2.2362
30,31.0,0.5536466370485156,92.3076923076923,2.022
31,129.0,0.534814367627202,92.05128205128206,2.0237
32,74.0,0.532287072998822,91.7948717948718,2.058
33,329.0,0.5291246502271908,91.53846153846153,1.889
34,202.0,0.5210611365059873,91.28205128205128,2.0431
35,162.0,0.5206978158001274,91.02564102564102,2.1333
36,36.0,0.5119678722044351,90.76923076923077,2.059
37,348.0,0.4373084307150873,90.51282051282051,1.2576
38,163.0,0.43722230692432823,90.25641025641026,1.1813
39,170.0,0.43681850723278803,90.0,1.2847
40,310.0,0.43257069832793876,89.74358974358975,1.2822
41,220.0,0.4262549717871431,89.48717948717949,1.1521
42,300.0,0.4120975005978093,89.23076923076923,1.2008
43,356.0,0.4042821835047037,88.97435897435896,1.0994
44,144.0,0.40222008025446077,88.71794871794872,1.1739
45,280.0,0.39944701736615595,88.46153846153845,1.069
46,384.0,0.37490105488398545,88.2051282051282,1.0814
47,133.0,0.35265988454602,87.94871794871794,0.9185
48,146.0,0.34737123522063457,87.6923076923077,0.9782
49,297.0,0.34603090828097005,87.43589743589743,0.9758
50,281.0,0.3455788810568641,87.17948717948718,0.903
51,2.0,0.3424000062394664,86.92307692307692,0.879
52,372.0,0.33275821390132687,86.66666666666667,0.9173
53,336.0,0.3319105667878663,86.41025641025641,0.9348
54,141.0,0.32899761368415015,86.15384615384616,0.8372
55,44.0,0.32821702015748105,85.8974358974359,0.9328
56,261.0,0.31106920966050594,85.64102564102565,0.7897
57,177.0,0.3064209120778768,85.38461538461539,0.7747
58,28.0,0.21789899436357368,85.12820512820512,0.4877
59,319.0,0.2125314736880909,84.87179487179488,0.46
60,206.0,0.2085559962957616,84.61538461538461,0.3845
61,185.0,0.20381328500575874,84.35897435897436,0.3832
62,68.0,0.20317478424271926,84.1025641025641,0.3739
63,290.0,0.20052513803134983,83.84615384615385,0.4431
64,105.0,0.19724301326112093,83.58974358974359,0.3597
65,52.0,0.15537553704742207,83.33333333333334,0.3528
66,51.0,0.15415347135778332,83.07692307692307,0.2878
67,296.0,0.15415347135778332,82.82051282051282,0.0
68,244.0,0.15387475782004145,82.56410256410255,0.2927
69,212.0,0.15106856547612613,82.3076923076923,0.3551
70,258.0,0.1456289895438545,82.05128205128204,0.2809
71,361.0,0.14523732238483905,81.7948717948718,0.3403
72,327.0,0.14363443414719956,81.53846153846153,0.2705
73,160.0,0.1432510616101633,81.28205128205128,0.2652
74,378.0,0.14303987082842662,81.02564102564102,0.326
75,222.0,0.14163112574822959,80.76923076923077,0.2825
76,148.0,0.14114255027697484,80.51282051282051,0.3432
77,0.0,0.13991159012753218,80.25641025641026,0.2704
78,203.0,0.13928482538723996,80.0,0.3224
79,65.0,0.1380092663692049,79.74358974358975,0.2588
80,16.0,0.13666011430817276,79.48717948717949,0.315
81,355.0,0.13653381484943064,79.23076923076923,0.2612
82,298.0,0.13501760984145275,78.97435897435898,0.3382
83,42.0,0.13487784098996794,78.71794871794872,0.2601
84,285.0,0.13294426336931595,78.46153846153847,0.3552
85,135.0,0.12840631481273201,78.2051282051282,0.2627
86,47.0,0.12740035945025446,77.94871794871796,0.2609
87,353.0,0.1267856023927593,77.6923076923077,0.3191
88,115.0,0.12110415049293714,77.43589743589745,0.2396
89,240.0,0.12013975920526195,77.17948717948718,0.2842
90,132.0,0.11961822078337675,76.92307692307692,0.2541
91,12.0,0.11903656321630898,76.66666666666666,0.2441
92,50.0,0.11891733329316201,76.41025641025641,0.2975
93,286.0,0.11887799732064516,76.15384615384615,0.2357
94,127.0,0.11632713186882841,75.8974358974359,0.2998
95,306.0,0.11611909092886223,75.64102564102564,0.2384
96,125.0,0.11443649838590186,75.38461538461539,0.2319
97,325.0,0.11313178979779166,75.12820512820512,0.3169
98,231.0,0.11240778838798768,74.87179487179488,0.2365
99,124.0,0.11182573047768368,74.61538461538461,0.2336
