step,removed_node,normalized_efficiency,percent_remaining,removal_time_seconds
0,,1.0,100.0,0.0
1,9.0,0.8991382566597751,99.74358974358975,3.1566
2,52.0,0.7544450866891823,99.48717948717949,2.5962
3,90.0,0.6947254600402055,99.23076923076923,2.3279
4,3.0,0.5030512924591368,98.97435897435898,1.5369
5,116.0,0.41715396107077735,98.71794871794873,0.9758
6,147.0,0.39912119237143123,98.46153846153847,0.984
7,180.0,0.36317451877020174,98.2051282051282,0.8281
8,40.0,0.33770254966872915,97.94871794871794,0.7392
9,110.0,0.2908097022985737,97.6923076923077,0.7215
10,75.0,0.2663474565763444,97.43589743589743,0.5224
11,64.0,0.24099252018350106,97.17948717948718,0.5585
12,193.0,0.22802301875617326,96.92307692307692,0.5389
13,45.0,0.2163050920593325,96.66666666666667,0.4347
14,66.0,0.20474207459357008,96.41025641025641,0.4106
15,115.0,0.19403561772622654,96.15384615384616,0.4898
16,241.0,0.1830062419314556,95.8974358974359,0.3665
17,96.0,0.16566565101362182,95.64102564102565,0.3499
18,34.0,0.1566607844864511,95.38461538461537,0.4622
19,84.0,0.15040049600107336,95.12820512820512,0.3268
20,4.0,0.14545071504264867,94.87179487179486,0.3524
21,58.0,0.13678449975203288,94.61538461538461,0.393
22,69.0,0.13257592635405682,94.35897435897435,0.2945
23,104.0,0.12811240024226264,94.1025641025641,0.4051
24,108.0,0.1246985797064197,93.84615384615384,0.3124
25,33.0,0.12105441983757105,93.58974358974359,0.284
26,92.0,0.11724596614686944,93.33333333333333,0.379
27,155.0,0.1140545951603143,93.07692307692308,0.2869
28,6.0,0.10945990472280157,92.82051282051282,0.2865
29,24.0,0.1009834519695416,92.56410256410257,0.2789
30,47.0,0.09908296038288412,92.3076923076923,0.4417
31,112.0,0.096736655669136,92.05128205128206,0.3194
32,8.0,0.09358235607772873,91.7948717948718,0.3478
33,7.0,0.08991417785317372,91.53846153846153,0.2678
34,372.0,0.08813278596579219,91.28205128205128,0.2559
35,111.0,0.08512296191899925,91.02564102564102,0.3471
36,114.0,0.08281075305721533,90.76923076923077,0.257
37,0.0,0.07903064823148646,90.51282051282051,0.2499
38,65.0,0.07714756150173957,90.25641025641026,0.3412
39,13.0,0.07550095910351279,90.0,0.2583
40,77.0,0.07253218163154126,89.74358974358975,0.2259
41,280.0,0.07106839324422116,89.48717948717949,0.3304
42,67.0,0.06972842593731102,89.23076923076923,0.2413
43,56.0,0.06703228979970936,88.97435897435896,0.2139
44,323.0,0.06626579269175219,88.71794871794872,0.2453
45,185.0,0.06497648676190185,88.46153846153845,0.325
46,1.0,0.06211914335582932,88.2051282051282,0.2197
47,117.0,0.06106656796803134,87.94871794871794,0.2062
48,153.0,0.05952727069084874,87.6923076923077,0.2224
49,169.0,0.058270672791462516,87.43589743589743,0.3069
50,319.0,0.057179706367689105,87.17948717948718,0.2098
51,39.0,0.05581827759784216,86.92307692307692,0.2135
52,89.0,0.05502455559057052,86.66666666666667,0.2924
53,100.0,0.05402885797278492,86.41025641025641,0.2055
54,217.0,0.052716878261520814,86.15384615384616,0.2135
55,326.0,0.0519783447248078,85.8974358974359,0.3072
56,161.0,0.05089699341127772,85.64102564102565,0.2048
57,175.0,0.04998782545485181,85.38461538461539,0.2189
58,332.0,0.04920191271371702,85.12820512820512,0.209
59,367.0,0.04859768735883051,84.87179487179488,0.3117
