step,removed_node,normalized_efficiency,percent_remaining,removal_time_seconds
0,,1.0,100.0,0.0
1,"(26, 27)",0.9659350054733553,99.91803278688525,18.6305
2,"(27, 26)",0.9274739125145712,99.8360655737705,19.2415
3,"(36, 37)",0.9121567917241767,99.75409836065575,19.9568
4,"(37, 36)",0.9059664084394836,99.672131147541,19.3245
5,"(98, 22)",0.8879413543922341,99.59016393442623,19.6051
6,"(484, 483)",0.8840325015833389,99.50819672131146,18.3812
7,"(15, 16)",0.8787086498831456,99.42622950819671,17.9748
8,"(238, 237)",0.8649097255931912,99.34426229508196,18.5999
9,"(164, 163)",0.8359742838265247,99.26229508196721,19.3923
10,"(120, 121)",0.8185585644708747,99.18032786885246,19.7021
11,"(362, 363)",0.7293293829829937,99.09836065573771,15.0123
12,"(36, 199)",0.7323694799402419,99.01639344262296,15.2964
13,"(167, 168)",0.7280611615229742,98.9344262295082,15.45
14,"(177, 178)",0.7211047289353936,98.85245901639344,16.7869
15,"(228, 246)",0.6885264059244692,98.77049180327869,14.9241
16,"(164, 517)",0.6175121118904018,98.68852459016394,10.9936
17,"(234, 77)",0.6174845639286525,98.60655737704917,11.0081
18,"(15, 14)",0.6133683675946562,98.52459016393442,11.3342
19,"(127, 126)",0.606573298686821,98.44262295081967,11.0211
20,"(474, 408)",0.5886331896448806,98.36065573770492,11.2169
21,"(78, 77)",0.5731798787267596,98.27868852459017,11.1403
22,"(402, 85)",0.5625149246078744,98.19672131147541,11.3951
23,"(357, 88)",0.5316409499648225,98.11475409836066,9.6702
24,"(39, 38)",0.519273648420232,98.0327868852459,9.8678
25,"(228, 279)",0.5071675136220193,97.95081967213115,9.7277
26,"(267, 268)",0.47639411736792797,97.8688524590164,8.6392
27,"(152, 151)",0.45913694963995405,97.78688524590164,8.5515
28,"(36, 276)",0.44402792915991424,97.70491803278688,8.5228
29,"(256, 255)",0.43222226619126186,97.62295081967213,8.381
30,"(420, 327)",0.4180205723705623,97.54098360655738,7.8574
31,"(230, 355)",0.4189528053736571,97.45901639344262,7.7454
32,"(232, 542)",0.41738237482860174,97.37704918032787,7.6314
33,"(234, 388)",0.40576012442221515,97.29508196721312,7.448
34,"(409, 408)",0.39296663784387154,97.21311475409836,7.0791
35,"(105, 104)",0.3898137411636091,97.1311475409836,7.2581
36,"(15, 72)",0.3735985827204029,97.04918032786885,7.2167
37,"(177, 176)",0.37105950547781535,96.9672131147541,6.906
38,"(177, 192)",0.3705885490261555,96.88524590163934,7.019
39,"(36, 509)",0.3658699732029344,96.80327868852459,7.1703
40,"(229, 120)",0.3658153094436475,96.72131147540983,7.2353
41,"(486, 187)",0.36900331018798405,96.63934426229508,7.1963
42,"(27, 186)",0.35432042627230553,96.55737704918033,6.8882
43,"(416, 126)",0.3450413361424151,96.47540983606558,6.6376
44,"(98, 114)",0.34266751302621296,96.39344262295081,6.7837
45,"(15, 133)",0.3368892251957511,96.31147540983606,6.8128
46,"(104, 105)",0.3279325684459911,96.22950819672131,6.2582
47,"(39, 40)",0.32064913602741474,96.14754098360656,6.1876
48,"(163, 164)",0.3124670321998464,96.06557377049181,6.0704
49,"(280, 255)",0.31024000379527644,95.98360655737706,6.3315
50,"(339, 255)",0.3008826963482529,95.90163934426229,5.9287
51,"(230, 352)",0.29771735489669915,95.81967213114754,6.0459
52,"(114, 113)",0.290810967853846,95.73770491803279,5.9099
53,"(228, 227)",0.28403253800646744,95.65573770491802,5.7194
54,"(439, 172)",0.2804914473791312,95.57377049180327,5.9199
55,"(80, 81)",0.2776953071542198,95.49180327868852,5.9108
56,"(159, 160)",0.2707409824971068,95.40983606557377,5.611
57,"(327, 420)",0.26746286845417344,95.32786885245902,5.6403
58,"(129, 115)",0.26405786329190617,95.24590163934427,5.6758
59,"(39, 50)",0.2598359139969621,95.16393442622952,5.5121
60,"(35, 34)",0.2542739460385521,95.08196721311475,5.2826
61,"(486, 29)",0.2537008283803229,95.0,5.3864
62,"(229, 27)",0.252165937371759,94.91803278688525,5.3137
63,"(174, 175)",0.24774007958143734,94.83606557377048,5.1235
64,"(510, 120)",0.24364063554991636,94.75409836065573,5.1947
65,"(121, 120)",0.2406464444962012,94.67213114754098,5.3226
66,"(172, 439)",0.2379483573763981,94.59016393442623,5.3815
67,"(136, 94)",0.2354031675231661,94.50819672131148,5.141
68,"(297, 255)",0.2327180655324351,94.42622950819673,5.149
69,"(254, 255)",0.22894346710678024,94.34426229508198,5.1034
70,"(517, 164)",0.22608683683383993,94.26229508196722,4.9346
71,"(174, 173)",0.22203026312316337,94.18032786885246,4.8846
72,"(94, 136)",0.21981580352807406,94.09836065573771,4.9068
73,"(232, 398)",0.21726940158346916,94.01639344262294,4.8933
74,"(38, 496)",0.21724898868662262,93.93442622950819,4.8666
75,"(38, 273)",0.2129611990133046,93.85245901639344,4.7767
76,"(397, 88)",0.21082893047015724,93.77049180327869,4.7408
