step,removed_node,normalized_efficiency,percent_remaining,removal_time_seconds
0,,1.0,100.0,0.0
1,237.0,0.9743322090418409,99.74358974358975,2.7551
2,130.0,0.9597451639487256,99.48717948717949,2.3941
3,314.0,0.9568552841105065,99.23076923076923,2.5364
4,325.0,0.9513506476051266,98.97435897435898,2.6494
5,198.0,0.9289006595623702,98.71794871794873,2.4064
