step,removed_node,normalized_efficiency,percent_remaining,removal_time_seconds
0,,1.0,100.0,0.0
1,52.0,0.8497859317669251,99.74358974358975,2.4834
2,3.0,0.8181488983670381,99.48717948717949,2.4858
3,9.0,0.6883615570870573,99.23076923076923,2.5363
4,90.0,0.5030512924591368,98.97435897435898,1.4321
5,116.0,0.41715396107077735,98.71794871794873,0.8808
6,75.0,0.3806600834803147,98.46153846153847,0.9398
7,5.0,0.3509257992163673,98.2051282051282,0.7263
8,40.0,0.3254538301148924,97.94871794871794,0.7613
9,110.0,0.2785609827447392,97.6923076923077,0.5732
10,64.0,0.2532060463518936,97.43589743589743,0.5234
11,67.0,0.236220590272959,97.17948717948718,0.5668
12,193.0,0.22325108884563086,96.92307692307692,0.548
13,45.0,0.2115331621487901,96.66666666666667,0.4626
14,115.0,0.20082670528144644,96.41025641025641,0.4388
15,96.0,0.1834861143636128,96.15384615384616,0.5126
16,180.0,0.174854691853013,95.8974358974359,0.4004
17,34.0,0.16584982532584225,95.64102564102565,0.3657
18,6.0,0.156521770470721,95.38461538461537,0.4573
19,7.0,0.14661523370814167,95.12820512820512,0.3458
20,84.0,0.14035494522276387,94.87179487179486,0.3418
21,58.0,0.13168872993214842,94.61538461538461,0.3126
22,69.0,0.127480156534172,94.35897435897435,0.3946
23,104.0,0.12371405411671532,94.1025641025641,0.3252
24,65.0,0.12020836938093389,93.84615384615384,0.3241
25,33.0,0.11656420951208515,93.58974358974359,0.3914
26,92.0,0.11275575582138372,93.33333333333333,0.2831
27,155.0,0.10956438483482837,93.07692307692308,0.3806
28,10.0,0.10685566635847364,92.82051282051282,0.29
29,25.0,0.09996537451350679,92.56410256410257,0.3549
30,108.0,0.09739688282981729,92.3076923076923,0.2779
31,47.0,0.09549639124315981,92.05128205128206,0.2777
32,112.0,0.09315008652941166,91.7948717948718,0.3562
33,372.0,0.09136869464203011,91.53846153846153,0.2747
34,111.0,0.08835887059523716,91.28205128205128,0.2662
35,8.0,0.08612659826434467,91.02564102564102,0.3497
36,114.0,0.08381438940256075,90.76923076923077,0.2553
37,0.0,0.08003428457683187,90.51282051282051,0.2413
38,24.0,0.07560756795073545,90.25641025641026,0.3396
39,280.0,0.07414377956341534,90.0,0.256
40,66.0,0.07229789559316573,89.74358974358975,0.2502
41,56.0,0.06960175945556407,89.48717948717949,0.2393
42,323.0,0.06883526234760694,89.23076923076923,0.3338
43,185.0,0.06754595641775656,88.97435897435896,0.2382
44,4.0,0.0663178188138586,88.71794871794872,0.3186
45,1.0,0.0634604754077862,88.46153846153845,0.2383
46,15.0,0.0623004506570884,88.2051282051282,0.2337
47,117.0,0.06124787526929041,87.94871794871794,0.2304
48,153.0,0.05970857799210782,87.6923076923077,0.3295
49,169.0,0.05845198009272161,87.43589743589743,0.2423
50,319.0,0.05736101366894819,87.17948717948718,0.2241
51,39.0,0.05599958489910126,86.92307692307692,0.3115
52,89.0,0.05520586289182961,86.66666666666667,0.2283
53,100.0,0.05421016527404401,86.41025641025641,0.2244
54,217.0,0.052898185562779906,86.15384615384616,0.3057
55,326.0,0.05215965202606689,85.8974358974359,0.2218
56,161.0,0.051078300712536814,85.64102564102565,0.2238
57,175.0,0.05016913275611089,85.38461538461539,0.308
58,332.0,0.0493832200149761,85.12820512820512,0.2218
59,367.0,0.04877899466008959,84.87179487179488,0.2256
60,76.0,0.04680921943451183,84.61538461538461,0.2194
61,267.0,0.0461937017431286,84.35897435897436,0.2937
62,295.0,0.04560120139287087,84.1025641025641,0.2177
63,361.0,0.0447076833030114,83.84615384615385,0.2045
64,55.0,0.04402889826979952,83.58974358974359,0.3021
65,105.0,0.04293065678250586,83.33333333333334,0.2174
66,113.0,0.04246832430676188,83.07692307692307,0.1991
67,125.0,0.04083048587811989,82.82051282051282,0.2067
68,248.0,0.04034405199103665,82.56410256410255,0.287
69,345.0,0.039790170792159484,82.3076923076923,0.2154
70,376.0,0.039354807480130836,82.05128205128204,0.2111
71,385.0,0.038753408882574246,81.7948717948718,0.2162
72,22.0,0.0373832804511048,81.53846153846153,0.3033
73,147.0,0.036400383149894425,81.28205128205128,0.213
74,241.0,0.035732258504794494,81.02564102564102,0.2008
75,2.0,0.03436658913812386,80.76923076923077,0.198
76,18.0,0.03392805838493056,80.51282051282051,0.2888
77,28.0,0.03243347774616055,80.25641025641026,0.1996
78,61.0,0.03163402347599318,80.0,0.1986
79,72.0,0.031279734181507035,79.74358974358975,0.2611
80,95.0,0.03067852831144542,79.48717948717949,0.1829
81,158.0,0.030331876437028088,79.23076923076923,0.197
82,172.0,0.029805455978711395,78.97435897435898,0.2735
83,196.0,0.028866612254000026,78.71794871794872,0.1814
84,259.0,0.027391181995297508,78.46153846153847,0.2867
85,300.0,0.027094490540325065,78.2051282051282,0.2003
86,303.0,0.02678881342335293,77.94871794871796,0.2028
87,337.0,0.026504645933904006,77.6923076923077,0.204
88,356.0,0.02601343155652293,77.43589743589745,0.2018
89,191.0,0.025262364830954145,77.17948717948718,0.2861
90,12.0,0.024993631386347304,76.92307692307692,0.198
91,36.0,0.02435195069013093,76.66666666666666,0.1952
92,42.0,0.024136494502142166,76.41025641025641,0.2749
93,49.0,0.023863142397244713,76.15384615384615,0.1875
94,79.0,0.02346930378556944,75.8974358974359,0.1943
95,86.0,0.023141657469629647,75.64102564102564,0.2823
96,102.0,0.022923811663679933,75.38461538461539,0.1927
97,121.0,0.022753052903342685,75.12820512820512,0.1885
98,133.0,0.021740435871225948,74.87179487179488,0.2395
99,142.0,0.02129235434704222,74.61538461538461,0.1841
100,150.0,0.020942229895147702,74.35897435897436,0.1692
101,166.0,0.020739207580421422,74.1025641025641,0.1823
102,177.0,0.020346571128430684,73.84615384615385,0.2555
103,182.0,0.01971766884153273,73.58974358974359,0.1846
104,187.0,0.019497554399597123,73.33333333333334,0.1827
105,200.0,0.018833095266445336,73.07692307692308,0.239
106,202.0,0.01801363065963798,72.82051282051283,0.191
107,211.0,0.017628366974255648,72.56410256410255,0.2259
108,213.0,0.01725975838721778,72.3076923076923,0.2989
109,215.0,0.0169149946319242,72.05128205128204,0.1951
110,230.0,0.01665322777869341,71.7948717948718,0.1889
111,291.0,0.01645227145192182,71.53846153846153,0.1846
112,321.0,0.0159953128239878,71.28205128205128,0.185
113,334.0,0.01576184033321562,71.02564102564102,0.2721
114,341.0,0.015547729069835606,70.76923076923076,0.1837
115,369.0,0.01532395012635054,70.51282051282051,0.1881
116,31.0,0.01484821555601161,70.25641025641025,0.2818
117,106.0,0.01459423499033363,70.0,0.1767
118,128.0,0.013644720197215339,69.74358974358974,0.1843
119,137.0,0.01310859959974038,69.48717948717949,0.1861
120,140.0,0.012955079512678503,69.23076923076923,0.1865
121,163.0,0.012723685833776718,68.97435897435898,0.2704
122,204.0,0.012088522876928878,68.71794871794872,0.189
123,226.0,0.011533383275661306,68.46153846153847,0.175
124,250.0,0.011392057149059994,68.2051282051282,0.1803
125,265.0,0.01116092481265231,67.94871794871796,0.2727
126,271.0,0.010731180913415676,67.6923076923077,0.1839
127,273.0,0.01056071143563878,67.43589743589745,0.1659
128,275.0,0.010417119322137137,67.17948717948718,0.1573
129,286.0,0.010302279500176953,66.92307692307693,0.2739
130,294.0,0.010131848816900399,66.66666666666667,0.1735
131,311.0,0.010025194744663044,66.41025641025642,0.1553
132,315.0,0.009890943193532514,66.15384615384615,0.1725
133,317.0,0.009767192936580005,65.8974358974359,0.1724
134,330.0,0.009617577548254323,65.64102564102564,0.2672
135,347.0,0.009424888700487175,65.38461538461539,0.1689
136,352.0,0.009181466175161537,65.12820512820512,0.2809
137,360.0,0.008964827601696137,64.87179487179488,0.1815
138,362.0,0.00872517604316021,64.61538461538461,0.1747
139,365.0,0.008648131506418586,64.35897435897435,0.1655
140,378.0,0.00851421725329937,64.1025641025641,0.1745
141,387.0,0.008381246943764615,63.84615384615384,0.2437
142,13.0,0.008317767770403434,63.589743589743584,0.1699
143,16.0,0.008261193784684893,63.33333333333333,0.1656
144,19.0,0.008192725371031464,63.07692307692307,0.2613
145,26.0,0.007785790459695051,62.82051282051282,0.1706
146,29.0,0.00742407053850713,62.56410256410256,0.1756
147,37.0,0.007273353904678826,62.30769230769231,0.2597
148,43.0,0.007230267583947425,62.05128205128205,0.1719
149,46.0,0.007148058510950169,61.794871794871796,0.1582
150,50.0,0.007085693007297078,61.53846153846154,0.2535
151,53.0,0.007011841856721211,61.282051282051285,0.1705
152,59.0,0.006886962360120618,61.02564102564103,0.1662
153,62.0,0.006762082863520026,60.769230769230774,0.2549
154,70.0,0.006715586235549266,60.51282051282052,0.1678
155,73.0,0.006665191819284694,60.25641025641026,0.168
156,77.0,0.006363758551628091,60.0,0.2518
157,80.0,0.006273101929776482,59.743589743589745,0.1671
158,87.0,0.006200757945538897,59.48717948717949,0.1595
159,91.0,0.0061549632760295285,59.23076923076923,0.2544
160,93.0,0.00595400776425846,58.97435897435898,0.1758
161,97.0,0.0057813687109642235,58.71794871794872,0.165
162,109.0,0.005733062097557717,58.46153846153845,0.224
163,120.0,0.005542154361375202,58.2051282051282,0.1502
164,123.0,0.005341198849604133,57.94871794871794,0.1665
165,130.0,0.005176780703609622,57.692307692307686,0.2535
166,134.0,0.004896878383642777,57.43589743589743,0.1479
167,143.0,0.004776305076580136,57.179487179487175,0.1434
168,145.0,0.004575349564809068,56.92307692307692,0.2585
169,151.0,0.004496565869853365,56.666666666666664,0.1705
170,156.0,0.004415824816016774,56.41025641025641,0.1706
171,159.0,0.004369971360025365,56.15384615384615,0.2563
172,167.0,0.004324176690515998,55.8974358974359,0.1728
173,170.0,0.004273937812573229,55.64102564102564,0.1662
174,173.0,0.004189771380695087,55.38461538461539,0.1604
175,178.0,0.004105239007808779,55.12820512820513,0.2562
176,183.0,0.003940820861814268,54.871794871794876,0.1734
177,188.0,0.00388910436981436,54.61538461538462,0.1669
178,194.0,0.0037499813232036213,54.358974358974365,0.2525
179,197.0,0.003577342269909384,54.10256410256411,0.1706
180,201.0,0.003496920350672939,53.84615384615385,0.1664
181,206.0,0.0032385489783958517,53.58974358974359,0.1616
182,210.0,0.0031179756713332106,53.333333333333336,0.2393
183,212.0,0.0030424862964766003,53.07692307692308,0.1699
184,220.0,0.002841530784705532,52.820512820512825,0.1548
185,224.0,0.0027963157945570414,52.56410256410257,0.2445
186,229.0,0.0024948825269004394,52.3076923076923,0.1705
187,232.0,0.0024490290709090305,52.051282051282044,0.1668
188,234.0,0.002222954120166578,51.79487179487179,0.1665
189,236.0,0.0021023808131039367,51.53846153846153,0.2623
190,238.0,0.002020171740106681,51.28205128205128,0.1728
191,242.0,0.001881048693495941,51.02564102564102,0.1686
192,244.0,0.0018570926811716532,50.76923076923077,0.1653
193,246.0,0.0018054184067162356,50.51282051282051,0.2408
194,253.0,0.0017551407342731265,50.256410256410255,0.1569
195,255.0,0.0014537074666165248,50.0,0.1615
196,260.0,0.0012527519548454565,49.743589743589745,0.1613
197,262.0,0.001157562501901266,49.48717948717949,0.2579
198,268.0,0.0010511742897871712,49.23076923076923,0.173
199,278.0,0.0009963682411223342,48.97435897435898,0.1683
200,283.0,0.0009511249739318499,48.71794871794872,0.1634
201,288.0,0.0008876458005706686,48.46153846153847,0.2575
202,292.0,0.0008460633043453127,48.2051282051282,0.1624
203,296.0,0.000819829675417452,47.94871794871794,0.1427
204,298.0,0.0007746146852689614,47.692307692307686,0.2535
205,301.0,0.0007263080718624548,47.43589743589743,0.1675
206,304.0,0.0006799337229922082,47.179487179487175,0.1653
207,306.0,0.0006363466825470898,46.92307692307692,0.1563
208,327.0,0.0005892986522574444,46.666666666666664,0.2597
209,335.0,0.0005390209798143354,46.41025641025641,0.1655
210,338.0,0.0004880644036152429,46.15384615384615,0.1604
211,343.0,0.00042227539678542874,45.8974358974359,0.1593
212,349.0,0.0003054700055684952,45.64102564102564,0.2505
213,354.0,0.0002384848349781391,45.38461538461539,0.17
214,357.0,0.00017149966438778291,45.128205128205124,0.1653
