step,removed_node,normalized_efficiency,percent_remaining,removal_time_seconds
0,,1.0,100.0,0.0
1,26.0,0.8781029864872227,99.82142857142857,8389.0074
2,22.0,0.8057645062721178,99.64285714285714,7505.9047
3,164.0,0.7459078866526702,99.46428571428572,7038.8763
4,38.0,0.6898957719550695,99.28571428571429,6586.6197
5,228.0,0.538918299603044,99.10714285714286,7042.635
6,126.0,0.501788052536287,98.92857142857143,4053.0735
7,15.0,0.4656042488977709,98.75,4067.5543
8,237.0,0.42605369129298437,98.57142857142858,4107.1402
9,362.0,0.39548052353587965,98.39285714285715,3906.1493
10,255.0,0.3660048277542419,98.21428571428571,2618.4642
11,113.0,0.3420469623721821,98.03571428571428,2455.5324
12,105.0,0.31713908043335115,97.85714285714285,2308.6253
13,174.0,0.2957974407132494,97.67857142857143,2113.8276
14,36.0,0.27601374427396375,97.5,2049.9417
15,120.0,0.2585992725823586,97.32142857142857,1960.8421
16,0.0,0.24253958944975765,97.14285714285714,1881.2545
17,172.0,0.2286347678544387,96.96428571428571,1736.6847
18,77.0,0.21709049443418654,96.78571428571429,1677.1938
19,232.0,0.20630017359407024,96.60714285714286,1621.9177
20,88.0,0.1935635204198154,96.42857142857143,1567.7301
21,177.0,0.1830551901020815,96.25,1507.5538
22,327.0,0.1743662595901689,96.07142857142857,1485.0988
23,30.0,0.16811405769911125,95.89285714285715,1447.2116
24,154.0,0.16207888682439525,95.71428571428572,1394.2287
25,344.0,0.15702644229839632,95.53571428571429,1363.0603
26,94.0,0.15220209581256008,95.35714285714285,1359.735
27,41.0,0.14779080221094415,95.17857142857142,1352.757
28,408.0,0.14447635108435505,95.0,1320.5865
29,268.0,0.14116537614294727,94.82142857142857,1321.8937
30,115.0,0.13818824557277762,94.64285714285714,1289.0565
31,81.0,0.13528528146184846,94.46428571428571,1247.8485
32,187.0,0.13269134222979828,94.28571428571428,1220.9837
33,292.0,0.13036971388901794,94.10714285714286,1200.5991
34,150.0,0.12806544608431011,93.92857142857143,1172.6082
35,160.0,0.12592210594088296,93.75,1167.053
36,67.0,0.12385737401911727,93.57142857142857,1170.936
37,34.0,0.12185297240386503,93.39285714285714,1140.8954
38,384.0,0.1199567257367618,93.21428571428572,1116.0792
39,345.0,0.11808934588039893,93.03571428571429,1113.6358
40,194.0,0.11627587267529294,92.85714285714286,1113.1947
41,55.0,0.11450513353101352,92.67857142857143,1089.1077
42,182.0,0.11279705257804963,92.5,1083.786
43,242.0,0.11111714955682267,92.32142857142858,1069.3049
44,262.0,0.10951168152625618,92.14285714285715,1055.9482
45,185.0,0.1079571588455577,91.96428571428571,1046.241
46,85.0,0.1064080190754869,91.78571428571428,1029.7627
47,45.0,0.10494725742897437,91.60714285714285,1029.1459
48,21.0,0.10349755651425,91.42857142857143,1017.6429
49,249.0,0.10208140439201269,91.25,1020.0712
50,206.0,0.10069984980373058,91.07142857142857,1004.4006
51,314.0,0.09935445012588703,90.89285714285714,996.4916
52,484.0,0.09804215411878874,90.71428571428571,991.995
53,109.0,0.09674855050489162,90.53571428571429,987.9777
54,75.0,0.09552076318764641,90.35714285714286,988.507
55,521.0,0.09432969341154679,90.17857142857143,962.1415
56,370.0,0.09325066015986423,90.0,951.4846
57,335.0,0.09217362679558161,89.82142857142857,954.4513
58,13.0,0.09112255417396223,89.64285714285715,954.0121
